,id,response,cand,question,knowledge,knowledge_ans,score
140,137,wizard: it's very effective.,NO_Q,NO_Q,"In professional bodybuilding, bodybuilders appear in lineups and perform specified poses (and later individual posing routines) for a panel of judges who rank the competitors based on criteria such as symmetry, muscularity, and conditioning.",NO_Q,-1.0
141,138,"wizard: no, it's not. it's between blue and yellow and the invisible",NO_Q,NO_Q,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,NO_Q,-1.0
142,139,The earliest crossbows in the world were invented in ancient China and caused a major,The earliest crossbows,crossbow,The earliest crossbows in the world were invented in ancient China and caused a major shift in the role of projectile weaponry.,the earliest crossbows in the world were invented in ancient china and caused a major shift in the role of projectile weaponry.,0.23529411764705882
143,140,the patriots quarterback was suspended for four games and the team was fined $1 million and lost,NO_Q,NO_Q,The controversy resulted in Patriots quarterback Tom Brady being suspended for four games and the team being fined $1 million and losing two draft picks.,NO_Q,-1.0
144,141,apprentice: i think it has got safer as the years have gone by.,NO_Q,NO_Q,Athletes in ancient Greece were advised to consume large quantities of meat and wine.,NO_Q,-1.0
145,142,"Apprentice: Yes, there are different types of archery bows.",archery bows,Different types of bows,"The oldest signs of its use in Europe come from the in the north of Hamburg, Germany and dates from the late Paleolithic, about 10,000–9000 BC.",[CLS],0.0
146,143,apprentice: i'm an accountant. what is your profession? wizard: pacioli established,NO_Q,NO_Q,"Non-profit hospitals are mostly funded by charity, religion or research/educational funds.",NO_Q,-1.0
147,144,"wizard: yes, there are six major types of popcorn. dent corn, fl",NO_Q,NO_Q,"The six major types of corn are dent corn, flint corn, pod corn, popcorn, flour corn, and sweet corn.",NO_Q,-1.0
148,145,"Elvis Presley was an actor too. He acted in ""Jailhouse Rock""",Elvis Presley,"""Jailhouse Rock""","""Jailhouse Rock"" is a song written by Jerry Leiber and Mike Stoller that first became a hit for Elvis Presley.","""jailhouse rock"" is a song written by jerry leiber and mike stoller that first became a hit for elvis presley",0.19999999999999998
149,145,"Elvis Presley was an actor too. He acted in ""Jailhouse Rock""",Jailhouse Rock,Jailhouse Rock,"""Jailhouse Rock"" is a song written by Jerry Leiber and Mike Stoller that first became a hit for Elvis Presley.","""jailhouse rock"" is a song written by jerry leiber and mike stoller that first became a hit for elvis presley.",0.19999999999999998
150,146,"wizard: you need a gun, a shotgun, and a lot of patience",NO_Q,NO_Q,"Many types of ducks and geese share the same habitat, have overlapping or identical hunting seasons, and are hunted using the same methods.",NO_Q,-1.0
151,147,"wizard: no, i have a lot of patients.",NO_Q,NO_Q,is a song by American singer Usher.,NO_Q,-1.0
152,148,apprentice: i need to train my dog. wizard: dog training is essentially a method,NO_Q,NO_Q,The Miniature Schnauzer is a breed of small dog of the Schnauzer type that originated in Germany in the mid-to-late 19th century.,NO_Q,-1.0
153,149,apprentice: i'm not sure. i'm still crying.,NO_Q,NO_Q,"The ""social-attachment system"" uses the ""pain system"" to encourage humans to maintain their close social relationships by causing pain when those relationships are lost.",NO_Q,-1.0
154,150,apprentice: i've never done water skiing.,NO_Q,NO_Q,The skurfer is towed behind a motorboat at planing speed with a tow rope similar to that of Knee Boarding and wakeboarding.,NO_Q,-1.0
155,151,discovery is an american cable channel that has science and nature based shows on it. do you,NO_Q,NO_Q,"Reality television is a genre of television programming that documents supposedly unscripted real-life situations, and often features an otherwise unknown cast of individuals who are typically not professional actors, although in some shows celebrities may participate.",NO_Q,-1.0
156,152,Wizard: I had a Chihuahua when I was young. It,a Chihuahua,What kind of dog is the narrator?,The Miniature Pinscher (Zwergpinscher or Min Pin) is a small breed of dog originating from Germany.,[CLS],0.0
157,153,apprentice: i'm going to buy some supplements.,NO_Q,NO_Q,"In October 1994, the Dietary Supplement Health and Education Act (DSHEA) was signed into law in the USA.",NO_Q,-1.0
158,154,"wizard: yes, it is in canada too.",NO_Q,NO_Q,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",NO_Q,-1.0
159,155,"elvis presley was from tupelo mississippi, and moved to memphis tennessee at age 13 ",NO_Q,NO_Q,"Fontana joined to complete the lineup of Presley's classic quartet and RCA Victor acquired his contract in a deal arranged by Colonel Tom Parker, who would manage the singer for more than two decades.",NO_Q,-1.0
160,156,apprentice: i haven't heard of any legal disputes at all?,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
161,157,Wizard: Well it is supposedly invented by Joe Sheridan who was the head chef at,Joe Sheridan,Joe Sheridan,"""Irish coffee"" is also sometimes used colloquially to refer to any alcoholic coffee drink.",[CLS],0.0
162,158,"He founded the Empire and was proclaimed ""Genghis Khan"", he launched the Mon",Genghis Khan,Mongols,"After founding the Empire and being proclaimed ""Genghis Khan"", he launched the Mongol invasions that conquered most of Eurasia.",he launched the mongol invasions that conquered most of eurasia,0.0
163,159,wizard: i'm sure you have a sweater.,NO_Q,NO_Q,"By contrast, a pullover does not open in front but must be ""pulled over"" the head to be worn.",NO_Q,-1.0
164,160,"wizard: no, i don't. i have a broken heart and intense emotional pain",NO_Q,NO_Q,"The concept is believed to be universal, with many cultures using the same words to describe both physical pain and the feelings associated with relationship loss.",NO_Q,-1.0
165,161,wizard: kendrick lamar. he is my favorite rapper.,NO_Q,NO_Q,"In 1994, she was discovered by fellow rapper The Notorious B.I.G., who invited her to join his rap group Junior M.A.F.I.A.",NO_Q,-1.0
166,162,wizard: i'm not a big fan of sports. i don't enjoy sports,NO_Q,NO_Q,,NO_Q,-1.0
167,163,apprentice: i enjoy the walking dead.,NO_Q,NO_Q,The two walkers are subsequently revealed to be her zombified boyfriend and his best friend.,NO_Q,-1.0
168,164,wizard: i love guns n' roses. do you know any of their songs?,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
169,165,apprentice: i've always wanted to visit ireland. i wonder what it is like.,NO_Q,NO_Q,There are twenty-six extant mammal species native to Ireland.,NO_Q,-1.0
170,166,"""Heartbreak Hotel""",Heartbreak Hotel,Heartbreak Hotel,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.","""heartbreak hotel"", was released in january 1956 and became a number one hit in the united states.",0.2666666666666667
171,166,"""Heartbreak Hotel""","""Heartbreak Hotel",Heartbreak Hotel,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.","""heartbreak hotel"", was released in january 1956 and became a number one hit in the united states.",0.2666666666666667
172,167,apprentice: i like instagram too.,NO_Q,NO_Q,"A version for Android devices was released two years later, in April 2012, followed by a feature-limited website interface in November 2012, and apps for Windows 10 Mobile and Windows 10 in April 2016 and October 2016 respectively.",NO_Q,-1.0
173,168,apprentice: what is a chile con carne? wizard: it's a,NO_Q,NO_Q,"It is a hot dog wrapped in mesquite-smoked bacon, cooked on a grill or on a griddle or comal, then topped with pinto beans, onions, tomatoes, mayonnaise, mustard and jalapeño salsa or sauce, and served on a bolillo roll, often with a side of fresh-roasted chili pepper.",NO_Q,-1.0
174,169,"wizard: well, i'm pretty bad at it, but the main idea is that the",NO_Q,NO_Q,"A strike is when all the pins are knocked down on the first roll, whereas a spare is when all the pins are knocked over on the second shot.",NO_Q,-1.0
175,170,american football is the best known form worldwide.,NO_Q,NO_Q,"Rugby union, commonly known in most of the world as rugby, is a contact team sport which originated in England in the first half of the 19th century.",NO_Q,-1.0
176,171,apprentice: i've been in a relationship and it's been really hard.,NO_Q,NO_Q,"The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.",NO_Q,-1.0
177,172,apprentice: i love archery.,NO_Q,NO_Q,It shoots arrow-like projectiles called bolts or quarrels.,NO_Q,-1.0
178,173,"wizard: well, i think it's cruel.",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
179,174,"apprentice: i've always thought about trying hunting, but i've never gotten around",NO_Q,NO_Q,"Lawful hunting is distinguished from poaching, which is the illegal killing, trapping or capture of the hunted species.",NO_Q,-1.0
180,175,Wizard: A lot of herbal concoctions were used to help with strength and stamin,herbal concoctions,concoction,"He left Prussia in 1885 to avoid military service and traveled throughout Europe, becoming a circus athlete and adopting Eugen Sandow as his stage name.",[CLS],0.0
181,176,apprentice: i'm allergic to bees. i have to carry an epi-pen,NO_Q,NO_Q,Bumblebee is a fictional character from the Transformers franchise.,NO_Q,-1.0
182,177,apprentice: i'm not a big fan of sauerkraut but i'm totally,NO_Q,NO_Q,"The patty may be pan fried, barbecued, or flame broiled.",NO_Q,-1.0
183,178,"wizard: well, i think that motivation is a very important thing. it is the way",NO_Q,NO_Q,"According to Maehr and Meyer, ""Motivation is a word that is part of the popular culture as few other psychological concepts are.""",NO_Q,-1.0
184,179,"rick grimes is a fictional character and the protagonist in the comic book series ""the",NO_Q,NO_Q,"Rick Grimes is a fictional character and the protagonist in the comic book series ""The Walking Dead"" and the television series of the same name, portrayed by Andrew Lincoln.",NO_Q,-1.0
185,180,"apprentice: yes, i do. i met my wife at a nickelback concert. wizard",NO_Q,NO_Q,"""Billboard"" ranks them the most successful rock group of the decade; their song ""How You Remind Me"" was listed as the best-selling rock song of the decade and the fourth best-selling of the decade.",NO_Q,-1.0
186,181,wizard: i play bowling once a week.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
187,182,"elvis presley's music career began there in 1954, recording at sun records with producer sam",NO_Q,NO_Q,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",NO_Q,-1.0
