,id,response,cand,question,knowledge,knowledge_ans,score
135,121,Walsh is active in charity work and has performed in a number of concerts to raise money for,concerts,concert,The Walking Dead is an ongoing black-and-white comic book series created by writer Robert Kirkman and artist Tony Moore.,[CLS],0.0
136,122,jeffries began his career working with erskine tate and his vendome orchestra,NO_Q,NO_Q,The team with the most points at the end of a game wins.,NO_Q,-1.0
137,123,Sri Aurobindo dedicated himself to his spiritual and philosophical pursuits.,Sri Aurobindo,devotee,"The emotional ""pain"" of a broken heart is believed to be part of the survival instinct.","[CLS] devotee[SEP] the emotional ""pain"" of a broken heart is believed to be part of the survival instinct.",0.0
138,124,"the mystic knights of the oingo boingo, formed in late 1972",NO_Q,NO_Q,"The Ohio State Buckeyes football team is a college football team that competes as part of the NCAA Division I Football Bowl Subdivision, representing Ohio State University in the East Division of the Big Ten Conference.",NO_Q,-1.0
139,125,"John Ray Grisham Jr. is an American bestselling writer, attorney, politician",John Ray Grisham Jr.,author,"A Galaxy British Book Awards winner, Grisham is one of only three authors to sell 2 million copies on a first printing.",grisham,0.4
140,126,Frank Zappa,Frank Zappa,Frank Zappa is an American rock musician,It is owned by Facebook.,[CLS],0.0
141,127,harry potter and the deathly hallows,NO_Q,NO_Q,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",NO_Q,-1.0
142,128,hilltop hoods initiative,NO_Q,NO_Q,"The most common theory is that Chihuahuas are descended from the ""Techichi"", a companion dog favored by the Toltec civilization in Mexico.",NO_Q,-1.0
143,129,Blue Oyster Cult's debut album Blue Oyster Cult was,Blue Oyster Cult,the band's debut album,"Many types of competitive skiing events are recognized by the International Olympic Committee (IOC), and the International Ski Federation (FIS).",[CLS],0.0
144,129,Blue Oyster Cult's debut album Blue Oyster Cult was,Blue Oyster Cult's debut album,Blue Oyster Cult,"Many types of competitive skiing events are recognized by the International Olympic Committee (IOC), and the International Ski Federation (FIS).",[CLS],0.0
145,130,no,NO_Q,NO_Q,"Paramedics are able to treat patients in the pre-hospital setting, and can transport them to a hospital-based emergency department if deemed necessary.",NO_Q,-1.0
146,131,Sorry Ma,Sorry Ma,Ma is sorry for what happened,"They can add hashtags to their posts, linking the photos up to other content on Instagram featuring the same subject or overall topic.",[CLS],0.0
147,132,fitzsimmons knocked dempsey down at least 13 times,NO_Q,NO_Q,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",NO_Q,-1.0
148,133,Dracula bites her on at least three occasions. He also forces her to drink his,Dracula,bites her on at least three occasions,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",[CLS],0.0
149,134,"the return sold 71,000 copies in its first week to open at number eight on the billboard",NO_Q,NO_Q,"Corn was first domesticated 9,000 years ago in what is now Mexico.",NO_Q,-1.0
150,135,nas to work towards more commercial topics,NO_Q,NO_Q,"The novels chronicle the life of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry.",NO_Q,-1.0
151,136,sly and the family stone,NO_Q,NO_Q,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",NO_Q,-1.0
152,137,juan carlos's younger brother alfonso was killed.,NO_Q,NO_Q,"In professional bodybuilding, bodybuilders appear in lineups and perform specified poses (and later individual posing routines) for a panel of judges who rank the competitors based on criteria such as symmetry, muscularity, and conditioning.",NO_Q,-1.0
153,138,yes.,NO_Q,NO_Q,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,NO_Q,-1.0
154,139,Kim and her identical twin sister Kelley were introduced to music at a young age; the,the,Kelley,The earliest crossbows in the world were invented in ancient China and caused a major shift in the role of projectile weaponry.,[CLS],0.0
155,140,Evy enrolled at the University of Michigan. Michigan football coach Fritz Crisler wanted,Fritz Crisler,coach,The controversy resulted in Patriots quarterback Tom Brady being suspended for four games and the team being fined $1 million and losing two draft picks.,[CLS],0.0
156,141,nando left titas.,NO_Q,NO_Q,Athletes in ancient Greece were advised to consume large quantities of meat and wine.,NO_Q,-1.0
157,142,"vaslav nijinsky was born in 1889 or 1890 in kiev, russian empire",NO_Q,NO_Q,"The oldest signs of its use in Europe come from the in the north of Hamburg, Germany and dates from the late Paleolithic, about 10,000–9000 BC.",NO_Q,-1.0
158,143,wladimir klitschko defeated juan carlos gomez by tko in,NO_Q,NO_Q,"Non-profit hospitals are mostly funded by charity, religion or research/educational funds.",NO_Q,-1.0
159,144,"no, she only released one album.",NO_Q,NO_Q,"The six major types of corn are dent corn, flint corn, pod corn, popcorn, flour corn, and sweet corn.",NO_Q,-1.0
160,145,"yes, i love to listen his music. he was not just a singer, he",NO_Q,NO_Q,"""Jailhouse Rock"" is a song written by Jerry Leiber and Mike Stoller that first became a hit for Elvis Presley.",NO_Q,-1.0
161,146,Golovkin signed a professional deal with the Universum Box-Promotion (UB,the Universum Box-Promotion,Universum Box-Promotion,"Many types of ducks and geese share the same habitat, have overlapping or identical hunting seasons, and are hunted using the same methods.",[CLS],0.0
162,147,"Frey recorded in collaboration with Harold Faltermeyer the worldwide hit, ""The Heat I",The Heat I,The Heat I,is a song by American singer Usher.,[CLS],0.0
163,148,"following adler's break from freud, he enjoyed considerable success and celebrity in",NO_Q,NO_Q,The Miniature Schnauzer is a breed of small dog of the Schnauzer type that originated in Germany in the mid-to-late 19th century.,NO_Q,-1.0
164,149,no.,NO_Q,NO_Q,"The ""social-attachment system"" uses the ""pain system"" to encourage humans to maintain their close social relationships by causing pain when those relationships are lost.",NO_Q,-1.0
165,150,the skurfer is towed behind a motorboat at planing speed with,NO_Q,NO_Q,The skurfer is towed behind a motorboat at planing speed with a tow rope similar to that of Knee Boarding and wakeboarding.,NO_Q,-1.0
166,151,no.,NO_Q,NO_Q,"Reality television is a genre of television programming that documents supposedly unscripted real-life situations, and often features an otherwise unknown cast of individuals who are typically not professional actors, although in some shows celebrities may participate.",NO_Q,-1.0
167,152,"no, the usa did not get involved in the controversy.",NO_Q,NO_Q,The Miniature Pinscher (Zwergpinscher or Min Pin) is a small breed of dog originating from Germany.,NO_Q,-1.0
168,153,"the group was scheduled to have their comeback in march 2008 with their second album, however,",NO_Q,NO_Q,"In October 1994, the Dietary Supplement Health and Education Act (DSHEA) was signed into law in the USA.",NO_Q,-1.0
169,154,"daniel's father, squire (his first name, not a title) bo",NO_Q,NO_Q,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",NO_Q,-1.0
170,155,"bauhaus released ""kick in the eye"" in march 1981 as its debut release on the",NO_Q,NO_Q,"Fontana joined to complete the lineup of Presley's classic quartet and RCA Victor acquired his contract in a deal arranged by Colonel Tom Parker, who would manage the singer for more than two decades.",NO_Q,-1.0
171,156,the audio version of the harry potter books is better than the books and movies.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
172,157,"Mueller was accepted for officer training in the United States Marine Corps in 1968, attending training at P",1968,In what year was Mueller accepted for officer training?,"""Irish coffee"" is also sometimes used colloquially to refer to any alcoholic coffee drink.",[CLS],0.0
173,158,"Jumbo was born at about Christmas 1860 in the Sudan and, afte",about Christmas 1860,born,"After founding the Empire and being proclaimed ""Genghis Khan"", he launched the Mongol invasions that conquered most of Eurasia.",[CLS],0.0
174,159,"anthony played bass on only three songs,",NO_Q,NO_Q,"By contrast, a pullover does not open in front but must be ""pulled over"" the head to be worn.",NO_Q,-1.0
175,160,devito played martini in the 1975 film one flew over the cuck,NO_Q,NO_Q,"The concept is believed to be universal, with many cultures using the same words to describe both physical pain and the feelings associated with relationship loss.",NO_Q,-1.0
176,161,"wizard: i know a few rappers, eminem, 50 cents, who",NO_Q,NO_Q,"In 1994, she was discovered by fellow rapper The Notorious B.I.G., who invited her to join his rap group Junior M.A.F.I.A.",NO_Q,-1.0
177,162,"the first single, ""something's gotta give"", premiering on radio one on",NO_Q,NO_Q,,NO_Q,-1.0
178,163,Jane was involved in several campaigns in the long-running military conflicts with American Indians.,Jane,Jane was involved in several campaigns in the long-running military conflicts with American Indians.,The two walkers are subsequently revealed to be her zombified boyfriend and his best friend.,[CLS],0.0
179,163,Jane was involved in several campaigns in the long-running military conflicts with American Indians.,American Indians,Native American,The two walkers are subsequently revealed to be her zombified boyfriend and his best friend.,[CLS],0.0
180,164,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
181,165,"The Flecktones became a quartet again in April 1997, as they added s",April 1997,The Flecktones became a quartet again,There are twenty-six extant mammal species native to Ireland.,[CLS],0.0
182,166,"vai sent both a notated transcription of frank zappa's ""the black",NO_Q,NO_Q,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",NO_Q,-1.0
183,167,"The Undertones formed in Derry, Northern Ireland in 1974.",1974,"The Undertones formed in Derry, Northern Ireland","A version for Android devices was released two years later, in April 2012, followed by a feature-limited website interface in November 2012, and apps for Windows 10 Mobile and Windows 10 in April 2016 and October 2016 respectively.",[CLS],0.0
