,id,response,cand,question,knowledge,knowledge_ans,score
128,52,"The species is widely distributed east of the Rocky Mountains, but elsewhere, it is mostly replaced by",The species,What is widely distributed east of the Rocky Mountains?,"In North America, the species is widely distributed east of the Rocky Mountains, but elsewhere, it is mostly replaced by the black-tailed or mule deer (""Odocoileus hemionus"").",deer,0.0
129,53,"It became the Vandellas' first Top 40 recording, reaching number twenty-nine on",Vandellas,This was the first Top 40 recording by which band?,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
130,53,"It became the Vandellas' first Top 40 recording, reaching number twenty-nine on",It,What was the Vandellas' first Top 40 recording?,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
131,54,They may be machine- or hand-knitted.,They,What can be machine-knitted or hand knitted?,It may be machine- or hand-knitted.,,0.0
132,55,Houdini performed at least three variations on a buried alive stunt during his career,at least three,How many variations did Houdini perform on a buried alive stunt?,"WFPS has two equally important divisions: The Winnipeg Fire Department (WFD) and Winnipeg Emergency Medical Services (WEMS), using a centralized dispatch system.",[CLS],0.0
133,55,Houdini performed at least three variations on a buried alive stunt during his career,Houdini,Who performed at least three variations on a buried alive stunt?,"WFPS has two equally important divisions: The Winnipeg Fire Department (WFD) and Winnipeg Emergency Medical Services (WEMS), using a centralized dispatch system.",[CLS],0.0
134,55,Houdini performed at least three variations on a buried alive stunt during his career,his career,During what period of time did Houdini perform at least three stunts?,"WFPS has two equally important divisions: The Winnipeg Fire Department (WFD) and Winnipeg Emergency Medical Services (WEMS), using a centralized dispatch system.",[CLS],0.0
135,56,The Stars immediately signed Nieuwendyk to a new deal worth US$,Stars,What team signed Nieuwendyk?,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
136,56,The Stars immediately signed Nieuwendyk to a new deal worth US$,Nieuwendyk,Who did the Stars sign?,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
137,56,The Stars immediately signed Nieuwendyk to a new deal worth US$,US$,What was Nieuwendyk's contract worth?,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
138,56,The Stars immediately signed Nieuwendyk to a new deal worth US$,The Stars,Who signed Nieuwendyk?,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
139,56,The Stars immediately signed Nieuwendyk to a new deal worth US$,a new deal,What did the Stars sign Nieuwendyk to?,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
140,57,The similarly acclaimed My Own Private Idaho (1991),My Own Private Idaho,What film was released in 1991?,"Online stores typically enable shoppers to use ""search"" features to find specific models, brands or items.",[CLS],0.0
141,58,The duo has earned two platinum and five gold albums.,two,How many platinum and five gold albums did the duo have?,The duo has earned two platinum and five gold albums.,two,1.0
142,58,The duo has earned two platinum and five gold albums.,five,How many gold albums has the duo released?,The duo has earned two platinum and five gold albums.,five,1.0
143,58,The duo has earned two platinum and five gold albums.,The duo,Who has earned two platinum and five gold albums?,The duo has earned two platinum and five gold albums.,the duo,1.0
144,59,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
145,60,"The kidnapping occurred on July 10, 1973, in Rome.","July 10, 1973",When did the kidnapping occur?,"The independent game industry has seen a substantial rise in recent years with the growth of new online distribution systems, such as Steam and Uplay, as well as the mobile game market, such as for Android and iOS devices.",[CLS],0.0
146,60,"The kidnapping occurred on July 10, 1973, in Rome.",Rome,Where did the kidnapping occur?,"The independent game industry has seen a substantial rise in recent years with the growth of new online distribution systems, such as Steam and Uplay, as well as the mobile game market, such as for Android and iOS devices.",[CLS],0.0
147,60,"The kidnapping occurred on July 10, 1973, in Rome.",The kidnapping,"What happened on July 10, 1973?","The independent game industry has seen a substantial rise in recent years with the growth of new online distribution systems, such as Steam and Uplay, as well as the mobile game market, such as for Android and iOS devices.",[CLS],0.0
148,60,"The kidnapping occurred on July 10, 1973, in Rome.",July,What month did the kidnapping take place?,"The independent game industry has seen a substantial rise in recent years with the growth of new online distribution systems, such as Steam and Uplay, as well as the mobile game market, such as for Android and iOS devices.",[CLS],0.0
149,61,Eric Stefani and John Spence met at a Dairy Queen and had talked about,Eric Stefani,Who met John Spence at a Dairy Queen?,"Grisham's first bestseller, ""The Firm"", sold more than seven million copies.",[CLS],0.0
150,61,Eric Stefani and John Spence met at a Dairy Queen and had talked about,John Spence,Who met Eric Stefani at a Dairy Queen?,"Grisham's first bestseller, ""The Firm"", sold more than seven million copies.",[CLS],0.0
151,61,Eric Stefani and John Spence met at a Dairy Queen and had talked about,a Dairy Queen,Where did Eric Stefani and John Spence meet?,"Grisham's first bestseller, ""The Firm"", sold more than seven million copies.",[CLS],0.0
152,62,"Amos signed to Epic Records in late 2001. In October 2002, Amos released Scarlet",Amos,Who released Scarlet?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,[CLS],0.0
153,62,"Amos signed to Epic Records in late 2001. In October 2002, Amos released Scarlet",late 2001,When did Amos sign to Epic Records?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,[CLS],0.0
154,62,"Amos signed to Epic Records in late 2001. In October 2002, Amos released Scarlet",October 2002,When did Amos release Scarlet?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,[CLS],0.0
155,62,"Amos signed to Epic Records in late 2001. In October 2002, Amos released Scarlet",Amos,Who released Scarlet?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,[CLS],0.0
156,62,"Amos signed to Epic Records in late 2001. In October 2002, Amos released Scarlet",October,In what month of 2002 did Amos release Scarlet?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,[CLS],0.0
157,62,"Amos signed to Epic Records in late 2001. In October 2002, Amos released Scarlet",Scarlet,What album did Amos release in 2002?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,[CLS],0.0
158,63,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",300,What is the maximum score?,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",300,1.0
159,63,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",12,How many strikes are in a row?,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",12,1.0
160,63,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",The maximum score,What is 300?,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",the maximum score,1.0
161,64,Richard Suen,Richard Suen,Who is the name of the person who is known for his work?,"Many types of competitive skiing events are recognized by the International Olympic Committee (IOC), and the International Ski Federation (FIS).",[CLS],0.0
162,65,"He later became personal secretary to the studio's founder and president, Carl Laemmle",Carl Laemmle,Who was the studio's founder and president?,"Three consecutive strikes is a known as a ""turkey"".",[CLS],0.0
163,65,"He later became personal secretary to the studio's founder and president, Carl Laemmle",He,Who later became personal secretary to Carl Laemmle?,"Three consecutive strikes is a known as a ""turkey"".",[CLS],0.0
