,id,response,cand,question,knowledge,knowledge_ans,score
148,143,"glass describes himself as a ""classicist"", pointing question: who is philip glass",NO_Q,NO_Q,"Non-profit hospitals are mostly funded by charity, religion or research/educational funds.",NO_Q,-1.0
149,144,"the six major types of corn are dent corn, flint corn, pod",NO_Q,NO_Q,"The six major types of corn are dent corn, flint corn, pod corn, popcorn, flour corn, and sweet corn.",NO_Q,-1.0
150,145,"throughout mid-2000, after aligning himself with edge & christian, ""team e",NO_Q,NO_Q,"""Jailhouse Rock"" is a song written by Jerry Leiber and Mike Stoller that first became a hit for Elvis Presley.",NO_Q,-1.0
151,146,ada lovelace,NO_Q,NO_Q,"Many types of ducks and geese share the same habitat, have overlapping or identical hunting seasons, and are hunted using the same methods.",NO_Q,-1.0
152,147,no,NO_Q,NO_Q,is a song by American singer Usher.,NO_Q,-1.0
153,148,"robinson announced he would retire from basketball after the 2002-03 season. on june 15, 2003",NO_Q,NO_Q,The Miniature Schnauzer is a breed of small dog of the Schnauzer type that originated in Germany in the mid-to-late 19th century.,NO_Q,-1.0
154,149,ghostface contributed songs to the sunset park album,NO_Q,NO_Q,"The ""social-attachment system"" uses the ""pain system"" to encourage humans to maintain their close social relationships by causing pain when those relationships are lost.",NO_Q,-1.0
155,150,The Baltimore Sun,The Baltimore Sun,The Sun,The skurfer is towed behind a motorboat at planing speed with a tow rope similar to that of Knee Boarding and wakeboarding.,[CLS],0.0
156,151,discovery is an american cable channel that has science and nature based shows on it. do you,NO_Q,NO_Q,"Reality television is a genre of television programming that documents supposedly unscripted real-life situations, and often features an otherwise unknown cast of individuals who are typically not professional actors, although in some shows celebrities may participate.",NO_Q,-1.0
157,152,kim jae-joong,NO_Q,NO_Q,The Miniature Pinscher (Zwergpinscher or Min Pin) is a small breed of dog originating from Germany.,NO_Q,-1.0
158,153,"Hunter introduced H.R. 552, The Right to Life Act,",Hunter,"H.R. 552, The Right to Life Act,","In October 1994, the Dietary Supplement Health and Education Act (DSHEA) was signed into law in the USA.",[CLS],0.0
159,154,Shah Rukh was cast as the lead; he gained six packs for a song,Shah Rukh,who gained six packs for a song,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",[CLS],0.0
160,155,no.,NO_Q,NO_Q,"Fontana joined to complete the lineup of Presley's classic quartet and RCA Victor acquired his contract in a deal arranged by Colonel Tom Parker, who would manage the singer for more than two decades.",NO_Q,-1.0
161,156,rowling has legal disputes with others.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
162,157,"helen zille noted that her views had been misconstrued, but also apo",NO_Q,NO_Q,"""Irish coffee"" is also sometimes used colloquially to refer to any alcoholic coffee drink.",NO_Q,-1.0
163,158,he launched the mongol invasions that conquered most of eurasia.,NO_Q,NO_Q,"After founding the Empire and being proclaimed ""Genghis Khan"", he launched the Mongol invasions that conquered most of Eurasia.",NO_Q,-1.0
164,159,data was not well-received.,NO_Q,NO_Q,"By contrast, a pullover does not open in front but must be ""pulled over"" the head to be worn.",NO_Q,-1.0
165,160,"wizard: no, i have no physical symptoms.",NO_Q,NO_Q,"The concept is believed to be universal, with many cultures using the same words to describe both physical pain and the feelings associated with relationship loss.",NO_Q,-1.0
166,161,"wizard: kendrick lamar. apprentice: i know a few rappers, e",NO_Q,NO_Q,"In 1994, she was discovered by fellow rapper The Notorious B.I.G., who invited her to join his rap group Junior M.A.F.I.A.",NO_Q,-1.0
167,162,"the new english album, titled this is the one, was released on march 14, 2009",NO_Q,NO_Q,,NO_Q,-1.0
168,163,"Harris was born on April 9, 1967 in Los Angeles, the son of actor Berkeley Harris and TV","April 9, 1967",April 9,The two walkers are subsequently revealed to be her zombified boyfriend and his best friend.,[CLS],0.0
169,163,"Harris was born on April 9, 1967 in Los Angeles, the son of actor Berkeley Harris and TV",Berkeley Harris,Actor,The two walkers are subsequently revealed to be her zombified boyfriend and his best friend.,[CLS],0.0
170,164,no name face,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
171,165,"it became the best-selling album of 2004 in japan, making him a star.",NO_Q,NO_Q,There are twenty-six extant mammal species native to Ireland.,NO_Q,-1.0
172,166,sheila e. and the e family band performed at rhythm on the vine at,NO_Q,NO_Q,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",NO_Q,-1.0
173,167,no.,NO_Q,NO_Q,"A version for Android devices was released two years later, in April 2012, followed by a feature-limited website interface in November 2012, and apps for Windows 10 Mobile and Windows 10 in April 2016 and October 2016 respectively.",NO_Q,-1.0
174,168,"pretzel logic was released in early 1974. a diverse set, it includes the group'",NO_Q,NO_Q,"It is a hot dog wrapped in mesquite-smoked bacon, cooked on a grill or on a griddle or comal, then topped with pinto beans, onions, tomatoes, mayonnaise, mustard and jalapeño salsa or sauce, and served on a bolillo roll, often with a side of fresh-roasted chili pepper.",NO_Q,-1.0
175,169,Clarence White helped popularize the acoustic guitar as a lead instrument in,Clarence White,acoustic guitarist,"A strike is when all the pins are knocked down on the first roll, whereas a spare is when all the pins are knocked over on the second shot.",[CLS],0.0
176,169,Clarence White helped popularize the acoustic guitar as a lead instrument in,the acoustic guitar,acoustic,"A strike is when all the pins are knocked down on the first roll, whereas a spare is when all the pins are knocked over on the second shot.",[CLS],0.0
177,170,the group is playing in the world cup in the fourth rank.,NO_Q,NO_Q,"Rugby union, commonly known in most of the world as rugby, is a contact team sport which originated in England in the first half of the 19th century.",NO_Q,-1.0
178,171,Ziaur Rahman became the 7th President of Bangladesh on 21 April 1977. Years of,21 April 1977,date,"The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.","dates back at least 3,000 years.",0.0
179,172,hulme drove in the inaugural season of the can-am racing series of fia,NO_Q,NO_Q,It shoots arrow-like projectiles called bolts or quarrels.,NO_Q,-1.0
180,173,rani mukerji,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
181,174,"the b-52's recorded their debut studio album, the b-52's",NO_Q,NO_Q,"Lawful hunting is distinguished from poaching, which is the illegal killing, trapping or capture of the hunted species.",NO_Q,-1.0
182,175,he was charged with misdemeanor aggravated assault.,NO_Q,NO_Q,"He left Prussia in 1885 to avoid military service and traveled throughout Europe, becoming a circus athlete and adopting Eugen Sandow as his stage name.",NO_Q,-1.0
183,176,no,NO_Q,NO_Q,Bumblebee is a fictional character from the Transformers franchise.,NO_Q,-1.0
184,177,hedwig eva maria kiesler,NO_Q,NO_Q,"The patty may be pan fried, barbecued, or flame broiled.",NO_Q,-1.0
185,178,When Sri Lanka toured Bangladesh in February 2006 regular captain Marvan Atapattu was,Marvan Atapattu,Sri Lanka cricket captain,"According to Maehr and Meyer, ""Motivation is a word that is part of the popular culture as few other psychological concepts are.""",[CLS],0.0
186,178,When Sri Lanka toured Bangladesh in February 2006 regular captain Marvan Atapattu was,regular captain Marvan Atapattu,Sri Lanka captain,"According to Maehr and Meyer, ""Motivation is a word that is part of the popular culture as few other psychological concepts are.""",[CLS],0.0
187,179,"He found work as an office secretary at Universal Pictures' New York office, and later became personal",New York,In what city did he find work?,"Rick Grimes is a fictional character and the protagonist in the comic book series ""The Walking Dead"" and the television series of the same name, portrayed by Andrew Lincoln.",[CLS],0.0
188,179,"He found work as an office secretary at Universal Pictures' New York office, and later became personal",Universal Pictures' New York office,Universal Pictures,"Rick Grimes is a fictional character and the protagonist in the comic book series ""The Walking Dead"" and the television series of the same name, portrayed by Andrew Lincoln.",[CLS],0.0
189,180,"no, i don't.",NO_Q,NO_Q,"""Billboard"" ranks them the most successful rock group of the decade; their song ""How You Remind Me"" was listed as the best-selling rock song of the decade and the fourth best-selling of the decade.",NO_Q,-1.0
190,181,chick corea,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
191,182,love me do,NO_Q,NO_Q,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",NO_Q,-1.0
192,183,Lesnar's next defense was against undefeated top contender Cain Vela,Cain Vela,The Ultimate Fighting Championship,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
193,184,The team finished 21 games back in seventh place (71-83 (.461)) in,21,How many games back was the team in seventh place?,"Yellowstone National Park is a national park located in the U.S. states of Wyoming, Montana, and Idaho.",[CLS],0.0
194,184,The team finished 21 games back in seventh place (71-83 (.461)) in,71-83,71-83,"Yellowstone National Park is a national park located in the U.S. states of Wyoming, Montana, and Idaho.",[CLS],0.0
195,185,The Hellfire Club,The Hellfire Club,Hellfire Club,A dog learns from interactions it has with its environment.,[CLS],0.0
196,186,he had no problems.,NO_Q,NO_Q,"The band achieved commercial success with the release of their 2000 album ""The State"" and then they achieved mainstream success with the release of their 2001 album ""Silver Side Up"".",NO_Q,-1.0
197,187,The roots of American football can be traced back to rugby.,rugby,American football has roots in rugby,no_passages_used,[CLS],0.0
198,188,"jello biafra was accused of distributing ""harmful material to minors",NO_Q,NO_Q,The Amazon Kindle is a series of e-readers designed and marketed by Amazon.,NO_Q,-1.0
